1,444.40515659771995,1,2517
2,457.0697365996946,1,4184
3,432.71852274651735,1,16851
4,434.36943901608953,1,4550
5,454.94748770013587,1,5330
6,448.0119633438733,1,11094
7,450.73869862183284,1,8551
8,444.73867044431313,1,5822
9,449.65113474553425,1,2099
10,449.9600270121401,1,13641
11,436.8195132825507,1,4455
12,454.1659335494714,1,4124
13,446.4630332495555,1,8635
14,444.4330194135606,1,6723
15,460.03158765909734,1,7019
16,451.421156011846,1,8416
17,465.5279506713148,1,2948
18,450.27918989225753,1,18349
19,444.1844903720953,1,3451
20,450.00493221191186,1,6368
21,441.99223127916446,1,3627
22,441.3043426961754,1,4987
23,458.56394729532354,1,8738
24,447.1746850087524,1,29445
25,451.52738938417565,1,8042
