1,426.92575456953955,1,166748
2,411.12584580390285,1,61967
3,444.8474911493057,1,63233
4,418.4292900975643,1,116953
5,417.17530670482773,1,162515
6,444.4372349748419,1,124529
7,416.70020300727504,1,79427
8,436.45595873583864,1,69317
9,402.4081512866481,1,144461
10,429.00358086101215,1,70365
11,422.5426614839671,1,196062
12,419.98030902603915,1,57515
13,408.0046129890752,1,140366
14,425.1182185966426,1,163865
15,405.4907817843156,1,154761
16,424.542572731422,1,74159
17,434.0486510086968,1,112921
18,426.94348505236536,1,81222
19,415.35760585209607,1,98544
20,438.665666201412,1,69547
21,411.7607276386667,1,116973
22,411.4292980850397,1,183825
23,422.7037297340953,1,95434
24,444.6684595447524,1,188847
25,419.27468564849966,1,136688
