1,406.64980580219503,1,110127
2,429.73971131342375,1,112503
3,411.79394128218735,1,104769
4,413.91976982446073,1,187912
5,441.017616524929,1,62624
6,426.7437962054903,1,60100
7,424.9671555482562,1,30059
8,424.94292092709395,1,180617
9,437.9055305009051,1,56301
10,417.62752771214724,1,192536
11,426.5911521385492,1,98805
12,410.92445791925815,1,195372
13,432.4609014320496,1,115823
14,427.02476339500987,1,28962
15,423.1724943427206,1,35004
16,418.7563280045945,1,67409
17,421.3343469526686,1,199905
18,413.6689730375609,1,186944
19,456.491944963416,1,60651
20,436.24300447096357,1,112842
21,408.49522535597737,1,198404
22,434.3861015038662,1,58510
23,422.7857574038844,1,115933
24,451.6964826761851,1,57594
25,422.0732350846633,1,102729
